cls,fea,nsen,smax,mfmax,cmax,uar,ci95_u,bar,ci95_b,bar_exp,ci95_be_low,ci95_be_upp,eer,eer_ci95_low,eer_ci95_high,cm,eermsg,mcc,auc,pr_auc,mse,r2,ss,amax,amax_std,fmax,fmax_std,pmax,pmax_std,rmax,rmax_std,maxerr,ci95_me_low,ci95_me_low,cm,labels
snn,pfa,1,db-izfp-mfv1,4,62.1,62.1,0.7763684291107076,62.1,0.7763684291107076,62.0809242504168,0.43092425036332926,0.40240908292332733,-,-,-,-,,0.5264324613386212,-,-,-,-,-,0.621,0.005194013648208637,0.5472659780320417,0.008510792254433314,0.6504153393741957,0.027984119513211635,0.621,0.005194013648208637,94.56,0.6651434067430295,0.6124914083805333,0,USE=>WRN
snn,sfa,1,db-izfp-mfv1,4,69.53333333333333,69.53333333333333,0.7365656418094169,69.53333333333335,0.7365656418094169,69.52519532867699,0.4085286620739592,0.4248046713505982,-,-,-,-,,0.6266162984203283,-,-,-,-,-,0.6953333333333334,0.00997997995989969,0.6425795898822992,0.014464094548412191,0.8200604495316128,0.005229265170141873,0.6953333333333334,0.00997997995989969,83.48,1.0588179134012,1.0195715993724708,0,USE=>WRN
snn,sig,1,db-izfp-mfv1,3,1.086666666666667,1.0866666666666667,0.16591209718303973,1.0866666666666664,0.16591209718303973,1.1062241735069203,0.15622417365009666,0.17710915995014734,-,-,-,-,,-0.48777572510190875,-,-,-,-,-,0.010866666666666669,0.0032013885876114594,0.011123436934765068,0.003073532557163433,0.011804593675631386,0.003300272396962262,0.010866666666666669,0.0032013885876114594,79.75999999999999,1.1409113735174614,1.106059027714812,0,USE=>WRN
